time_sec,timestamp_utc,role,mmsi,name,x_nm,y_nm,lat,lon,sog_kn,cog_deg,heading_deg,message_type,expected_level,computed_level,cpa_nm,tcpa_sec,source,raw_aivdm,rx_signalpower_db,rx_ppm,rx_timestamp_raw,ship_type,aton_type,aton_virtual,aton_off_position
5.0,,own,999181101,HELGE INGSTAD,-0.9173426007140508,2.101892467451818,60.676698207790864,4.83381505803758,16.901295336787562,157.98704663212436,157.98704663212436,18,,,,,aibn_source_informed_model,,,,,35,,False,False
5.0,,target,999181102,SOLA TS,0.17835469237638507,-0.8311858153452261,60.62781356974425,4.871063144485118,3.7800000000150944,345.8,350.0,18,,caution,0.005644232942196859,545.7800588375069,aibn_source_informed_model,,,,,80,,False,False
6.0,,own,999181101,HELGE INGSTAD,-0.9155828001301045,2.0975399248844524,60.67662566541474,4.8338748822287085,16.901554404145077,157.98445595854923,157.98445595854923,18,,,,,aibn_source_informed_model,,,,,35,,False,False
6.0,,target,999181102,SOLA TS,0.17809681560778437,-0.8301666962784668,60.627830555062026,4.871054377998032,3.7889230769381133,345.8,350.0,18,,caution,0.005610584892358187,544.5397108566723,aibn_source_informed_model,,,,,80,,False,False
7.0,,own,999181101,HELGE INGSTAD,-0.9138227757668526,2.093187395177149,60.67655312325295,4.833934714027185,16.90181347150259,157.9818652849741,157.9818652849741,18,,,,,aibn_source_informed_model,,,,,35,,False,False
7.0,,target,999181102,SOLA TS,0.17783833081232978,-0.8291451743129772,60.62784758042812,4.871045590841153,3.797846153861132,345.8,350.0,18,,caution,0.00557703158104339,543.3000160646025,aibn_source_informed_model,,,,,80,,False,False
8.0,,own,999181101,HELGE INGSTAD,-0.9120625276218601,2.0888348783412463,60.67648058130569,4.833994553433094,16.902072538860104,157.97927461139898,157.97927461139898,18,,,,,aibn_source_informed_model,,,,,35,,False,False
8.0,,target,999181102,SOLA TS,0.1775792379900213,-0.828121249448757,60.62786464584252,4.87103678301448,3.806769230784151,345.8,350.0,18,,caution,0.005543572870155011,542.0609735944388,aibn_source_informed_model,,,,,80,,False,False
9.0,,own,999181101,HELGE INGSTAD,-0.910302055692693,2.0844823743880827,60.67640803957313,4.834054400446516,16.902331606217615,157.97668393782382,157.97668393782382,18,,,,,aibn_source_informed_model,,,,,35,,False,False
9.0,,target,999181102,SOLA TS,0.17731953714085893,-0.8270949216858063,60.62788175130524,4.871027954518015,3.81569230770717,345.8,350.0,18,,caution,0.005510208621842243,540.8225825808544,aibn_source_informed_model,,,,,80,,False,False
10.0,,own,999181101,HELGE INGSTAD,-0.9085413599769173,2.080129883328997,60.67633549805548,4.834114255067535,16.90259067357513,157.9740932642487,157.9740932642487,18,,,,,aibn_source_informed_model,,,,,35,,False,False
10.0,,target,999181102,SOLA TS,0.1770592282648427,-0.8260661910241252,60.62789889681626,4.871019105351754,3.8246153846301887,345.8,350.0,18,,caution,0.00547693869848533,539.5848421600488,aibn_source_informed_model,,,,,80,,False,False
11.0,,own,999181101,HELGE INGSTAD,-0.9067804404721002,2.075777405175328,60.67626295675292,4.834174117296232,16.90284974093264,157.97150259067357,157.97150259067357,18,,,,,aibn_source_informed_model,,,,,35,,False,False
11.0,,target,999181102,SOLA TS,0.17679831136197255,-0.8250350574637135,60.627916082375606,4.871010235515701,3.8335384615532075,345.8,350.0,18,,caution,0.0054437629627098715,538.3477514697455,aibn_source_informed_model,,,,,80,,False,False
12.0,,own,999181101,HELGE INGSTAD,-0.9050192971758088,2.071424939938415,60.67619041566564,4.834233987132692,16.903108808290153,157.96891191709844,157.96891191709844,18,,,,,aibn_source_informed_model,,,,,35,,False,False
12.0,,target,999181102,SOLA TS,0.17653678643224854,-0.8240015210045714,60.627933307983255,4.871001345009854,3.8424615384762264,345.8,350.0,18,,caution,0.005410681277377403,537.1113096491878,aibn_source_informed_model,,,,,80,,False,False
13.0,,own,999181101,HELGE INGSTAD,-0.9032579300856112,2.0670724876295976,60.676117874793825,4.834293864576996,16.903367875647668,157.9663212435233,157.9663212435233,18,,,,,aibn_source_informed_model,,,,,35,,False,False
13.0,,target,999181102,SOLA TS,0.17627465347567065,-0.8229655816466986,60.62795057363922,4.870992433834214,3.8513846153992453,345.8,350.0,18,,caution,0.005377693505587321,535.8755158391358,aibn_source_informed_model,,,,,80,,False,False
14.0,,own,999181101,HELGE INGSTAD,-0.901496339199076,2.0627200482602155,60.67604533413767,4.834353749629228,16.90362694300518,157.96373056994818,157.96373056994818,18,,,,,aibn_source_informed_model,,,,,35,,False,False
14.0,,target,999181102,SOLA TS,0.17601191249223885,-0.8219272393900955,60.627967879343494,4.87098350198878,3.860307692322264,345.8,350.0,18,,caution,0.005344799510678187,534.640369181864,aibn_source_informed_model,,,,,80,,False,False
15.0,,own,999181101,HELGE INGSTAD,-0.8997345245137724,2.0583676218416085,60.67597279369736,4.83441364228947,16.903886010362694,157.96113989637306,157.96113989637306,18,,,,,aibn_source_informed_model,,,,,35,,False,False
15.0,,target,999181102,SOLA TS,0.1757485634819532,-0.8208864942347618,60.62798522509608,4.870974549473553,3.869230769245283,345.8,350.0,18,,caution,0.005311999156223978,533.4058688211562,aibn_source_informed_model,,,,,80,,False,False
16.0,,own,999181101,HELGE INGSTAD,-0.8979724860272701,2.054015208385117,60.67590025347308,4.834473542557804,16.904145077720205,157.95854922279793,157.95854922279793,18,,,,,aibn_source_informed_model,,,,,35,,False,False
16.0,,target,999181102,SOLA TS,0.17548460644481365,-0.8198433461806977,60.628002610896985,4.8709655762885316,3.878153846168302,345.8,350.0,18,,caution,0.0052792923060341395,532.1720139023037,aibn_source_informed_model,,,,,80,,False,False
17.0,,own,999181101,HELGE INGSTAD,-0.8962102237371392,2.049662807902081,60.67582771346503,4.834533450434313,16.90440414507772,157.9559585492228,157.9559585492228,18,,,,,aibn_source_informed_model,,,,,35,,False,False
17.0,,target,999181102,SOLA TS,0.1752200413808202,-0.818797795227903,60.6280200367462,4.870956582433718,3.8870769230913207,345.8,350.0,18,,caution,0.0052466788241567605,530.9388035721009,aibn_source_informed_model,,,,,80,,False,False
18.0,,own,999181101,HELGE INGSTAD,-0.8944477376409506,2.0453104204038413,60.675755173673394,4.83459336591908,16.90466321243523,157.95336787564767,157.95336787564767,18,,,,,aibn_source_informed_model,,,,,35,,False,False
18.0,,target,999181102,SOLA TS,0.1749548682899729,-0.8177498413763779,60.62803750264373,4.870947567909109,3.8960000000143395,345.8,350.0,18,,caution,0.005214158574872536,529.7062369788429,aibn_source_informed_model,,,,,80,,False,False
19.0,,own,999181101,HELGE INGSTAD,-0.8926850277362758,2.040958045901739,60.67568263409836,4.834653289012188,16.904922279792746,157.95077720207254,157.95077720207254,18,,,,,aibn_source_informed_model,,,,,35,,False,False
19.0,,target,999181102,SOLA TS,0.1746890871722717,-0.8166994846261222,60.62805500858956,4.870938532714708,3.9049230769373584,345.8,350.0,18,,caution,0.005181731422698981,528.4743132723214,aibn_source_informed_model,,,,,80,,False,False
20.0,,own,999181101,HELGE INGSTAD,-0.8909220940206867,2.036605684407115,60.675610094740115,4.834713219713717,16.905181347150258,157.94818652849742,157.94818652849742,18,,,,,aibn_source_informed_model,,,,,35,,False,False
20.0,,target,999181102,SOLA TS,0.1744226980277166,-0.8156467249771361,60.62807255458371,4.870929476850513,3.9138461538603773,345.8,350.0,18,,caution,0.005149397232384763,527.2430316038225,aibn_source_informed_model,,,,,80,,False,False
21.0,,own,999181101,HELGE INGSTAD,-0.8891589364917558,2.0322533359313115,60.67553755559885,4.834773158023753,16.90544041450777,157.9455958549223,157.9455958549223,18,,,,,aibn_source_informed_model,,,,,35,,False,False
21.0,,target,999181102,SOLA TS,0.17415570085630763,-0.8145915624294194,60.62809014062618,4.870920400316525,3.922769230783396,345.8,350.0,18,,caution,0.005117155868917396,526.0123911261222,aibn_source_informed_model,,,,,80,,False,False
22.0,,own,999181101,HELGE INGSTAD,-0.8873955551470563,2.0279010004856692,60.67546501667476,4.834833103942376,16.905699481865284,157.94300518134716,157.94300518134716,18,,,,,aibn_source_informed_model,,,,,35,,False,False
22.0,,target,999181102,SOLA TS,0.17388809565804478,-0.8135339969829724,60.62810776671695,4.8709113031127425,3.931692307706415,345.8,350.0,18,,caution,0.005085007197513309,524.7823909934832,aibn_source_informed_model,,,,,80,,False,False
23.0,,own,999181101,HELGE INGSTAD,-0.8856319499841617,2.023548678081531,60.675392477968025,4.83489305746967,16.905958549222795,157.94041450777203,157.94041450777203,18,,,,,aibn_source_informed_model,,,,,35,,False,False
23.0,,target,999181102,SOLA TS,0.17361988243292803,-0.8124740286377947,60.62812543285604,4.870902185239167,3.940615384629434,345.8,350.0,18,,caution,0.005052951083623772,523.5530303616533,aibn_source_informed_model,,,,,80,,False,False
24.0,,own,999181101,HELGE INGSTAD,-0.8838681210006465,2.019196368730238,60.67531993947884,4.834953018605717,16.90621761658031,157.9378238341969,157.9378238341969,18,,,,,aibn_source_informed_model,,,,,35,,False,False
24.0,,target,999181102,SOLA TS,0.17335106118095742,-0.8114116573938867,60.62814313904344,4.870893046695798,3.9495384615524527,345.8,350.0,18,,caution,0.005020987392929854,522.3243083878601,aibn_source_informed_model,,,,,80,,False,False
25.0,,own,999181101,HELGE INGSTAD,-0.8821040681940854,2.014844072443133,60.675247401207386,4.835012987350598,16.90647668393782,157.93523316062175,157.93523316062175,18,,,,,aibn_source_informed_model,,,,,35,,False,False
25.0,,target,999181102,SOLA TS,0.1730816319021329,-0.810346883251248,60.628160885279144,4.870883887482635,3.958461538475472,345.8,350.0,18,,caution,0.00498911599135022,521.096224230809,aibn_source_informed_model,,,,,80,,False,False
26.0,,own,999181101,HELGE INGSTAD,-0.8803397915620537,2.010491789231559,60.675174863153856,4.835072963704397,16.906735751295336,157.93264248704662,157.93264248704662,18,,,,,aibn_source_informed_model,,,,,35,,False,False
26.0,,target,999181102,SOLA TS,0.1728115945964545,-0.809279706209879,60.62817867156317,4.870874707599679,3.9673846153984904,345.8,350.0,18,,caution,0.004957336745027147,519.868777050679,aibn_source_informed_model,,,,,80,,False,False
27.0,,own,999181101,HELGE INGSTAD,-0.8785752911021274,2.0061395191068585,60.67510232531845,4.835132947667197,16.906994818652848,157.9300518134715,157.9300518134715,18,,,,,aibn_source_informed_model,,,,,35,,False,False
27.0,,target,999181102,SOLA TS,0.17254094926392224,-0.8082101262697794,60.6281964978955,4.870865507046929,3.9763076923215097,345.8,350.0,18,,caution,0.0049256495203382185,518.6419660091209,aibn_source_informed_model,,,,,80,,False,False
28.0,,own,999181101,HELGE INGSTAD,-0.8768105668118831,2.001787262080375,60.67502978770134,4.835192939239079,16.907253886010363,157.92746113989637,157.92746113989637,18,,,,,aibn_source_informed_model,,,,,35,,False,False
28.0,,target,999181102,SOLA TS,0.17226969590453609,-0.8071381434309494,60.62821436427615,4.870856285824386,3.9852307692445286,345.8,350.0,18,,caution,0.0048940541838900856,517.4157902692527,aibn_source_informed_model,,,,,80,,False,False
29.0,,own,999181101,HELGE INGSTAD,-0.8750456186888977,1.9974350181634515,60.674957250302725,4.835252938420125,16.907512953367874,157.92487046632124,157.92487046632124,18,,,,,aibn_source_informed_model,,,,,35,,False,False
29.0,,target,999181102,SOLA TS,0.17199783451829606,-0.8060637576933888,60.62823227070511,4.8708470439320495,3.9941538461675474,345.8,350.0,18,,caution,0.0048625506025204955,516.1902489956572,aibn_source_informed_model,,,,,80,,False,False
30.0,,own,999181101,HELGE INGSTAD,-0.873280446730749,1.993082787367432,60.674884713122786,4.835312945210418,16.90777202072539,157.9222797927461,157.9222797927461,18,,,,,aibn_source_informed_model,,,,,35,,False,False
30.0,,target,999181102,SOLA TS,0.17172536510520214,-0.8049869690570978,60.628250217182384,4.870837781369919,4.003076923090566,345.8,350.0,18,,caution,0.004831138643294548,514.9653413543781,aibn_source_informed_model,,,,,80,,False,False
31.0,,own,999181101,HELGE INGSTAD,-0.8715150509350152,1.98873056970366,60.67481217616173,4.835372959610042,16.9080310880829,157.91968911917098,157.91968911917098,18,,,,,aibn_source_informed_model,,,,,35,,False,False
31.0,,target,999181102,SOLA TS,0.17145228766525433,-0.8039077775220762,60.62826820370796,4.870828498137995,4.012000000013585,345.8,350.0,18,,caution,0.004799818173505787,513.7410665129177,aibn_source_informed_model,,,,,80,,False,False
32.0,,own,999181101,HELGE INGSTAD,-0.8697494312992751,1.9843783651834799,60.67473963941973,4.835432981619077,16.90829015544041,157.91709844559585,157.91709844559585,18,,,,,aibn_source_informed_model,,,,,35,,False,False
32.0,,target,999181102,SOLA TS,0.17117860219845266,-0.8028261830883242,60.62828623028186,4.870819194236278,4.020923076936604,345.8,350.0,18,,caution,0.004768589060679004,512.5174236402328,aibn_source_informed_model,,,,,80,,False,False
33.0,,own,999181101,HELGE INGSTAD,-0.867983587821108,1.9800261738182359,60.67466710289697,4.835493011237606,16.908549222797927,157.91450777202073,157.91450777202073,18,,,,,aibn_source_informed_model,,,,,35,,False,False
33.0,,target,999181102,SOLA TS,0.1709043087047971,-0.8017421857558417,60.62830429690407,4.870809869664767,4.029846153859623,345.8,350.0,18,,caution,0.004737451172563898,511.2944119067325,aibn_source_informed_model,,,,,80,,False,False
34.0,,own,999181101,HELGE INGSTAD,-0.8662175204980939,1.9756739956192728,60.674594566593655,4.835553048465711,16.908808290155438,157.9119170984456,157.9119170984456,18,,,,,aibn_source_informed_model,,,,,35,,False,False
34.0,,target,999181102,SOLA TS,0.17062940718428762,-0.8006557855246287,60.628322403574586,4.870800524423463,4.038769230782641,345.8,350.0,18,,caution,0.004706404377137987,510.07203048427414,aibn_source_informed_model,,,,,80,,False,False
35.0,,own,999181101,HELGE INGSTAD,-0.8644512293278132,1.9713218305979354,60.67452203050996,4.8356130933034756,16.909067357512953,157.90932642487047,157.90932642487047,18,,,,,aibn_source_informed_model,,,,,35,,False,False
35.0,,target,999181102,SOLA TS,0.1703538976369243,-0.7995669823946852,60.62834055029342,4.870791158512365,4.047692307705661,345.8,350.0,18,,caution,0.004675448542604681,508.8502785461608,aibn_source_informed_model,,,,,80,,False,False
36.0,,own,999181101,HELGE INGSTAD,-0.862684714307847,1.9669696787655688,60.67444949464609,4.83567314575098,16.909326424870464,157.90673575129534,157.90673575129534,18,,,,,aibn_source_informed_model,,,,,35,,False,False
36.0,,target,999181102,SOLA TS,0.17007778006270707,-0.7984757763660112,60.628358737060566,4.870781771931473,4.056615384628679,345.8,350.0,18,,caution,0.00464458353739677,507.62915526713766,aibn_source_informed_model,,,,,80,,False,False
37.0,,own,999181101,HELGE INGSTAD,-0.860917975435777,1.9626175401335184,60.674376959002224,4.8357332058083085,16.90958549222798,157.90414507772022,157.90414507772022,18,,,,,aibn_source_informed_model,,,,,35,,False,False
37.0,,target,999181102,SOLA TS,0.16980105446163596,-0.7973821674386067,60.62837696387602,4.870772364680788,4.065538461551698,345.8,350.0,18,,caution,0.0046138092301692924,506.4086598233889,aibn_source_informed_model,,,,,80,,False,False
38.0,,own,999181101,HELGE INGSTAD,-0.8591510127091853,1.9582654147131298,60.674304423578555,4.8357932734755416,16.90984455958549,157.9015544041451,157.9015544041451,18,,,,,aibn_source_informed_model,,,,,35,,False,False
38.0,,target,999181102,SOLA TS,0.16952372083371098,-0.7962861556124716,60.62839523073979,4.870762936760309,4.074461538474717,345.8,350.0,18,,caution,0.004583125489804432,505.18879139253534,aibn_source_informed_model,,,,,80,,False,False
39.0,,own,999181101,HELGE INGSTAD,-0.8573838261256547,1.9539133025157487,60.67423188837526,4.835853348752762,16.910103626943005,157.89896373056996,157.89896373056996,18,,,,,aibn_source_informed_model,,,,,35,,False,False
39.0,,target,999181102,SOLA TS,0.1692457791789321,-0.7951877408876061,60.62841353765187,4.870753488170037,4.083384615397736,345.8,350.0,18,,caution,0.0045525321854077115,503.9695491536298,aibn_source_informed_model,,,,,80,,False,False
40.0,,own,999181101,HELGE INGSTAD,-0.8556164156827685,1.9495612035527212,60.67415935339255,4.835913431640052,16.910362694300517,157.89637305699483,157.89637305699483,18,,,,,aibn_source_informed_model,,,,,35,,False,False
40.0,,target,999181102,SOLA TS,0.16896722949729934,-0.7940869232640101,60.62843188461227,4.870744018909972,4.092307692320754,345.8,350.0,18,,caution,0.004522029186311018,502.7509322871558,aibn_source_informed_model,,,,,80,,False,False
41.0,,own,999181101,HELGE INGSTAD,-0.8538487813781107,1.9452091178353939,60.67408681863059,4.835973522137494,16.910621761658028,157.89378238341968,157.89378238341968,18,,,,,aibn_source_informed_model,,,,,35,,False,False
41.0,,target,999181102,SOLA TS,0.1686880717888127,-0.7929837027416836,60.62845027162097,4.870734528980113,4.101230769243774,345.8,350.0,18,,caution,0.004491616362069995,501.53293997502306,aibn_source_informed_model,,,,,80,,False,False
42.0,,own,999181101,HELGE INGSTAD,-0.8520809232092658,1.940857045375113,60.67401428408959,4.8360336202451695,16.910880829015543,157.89119170984455,157.89119170984455,18,,,,,aibn_source_informed_model,,,,,35,,False,False
42.0,,target,999181102,SOLA TS,0.16840830605347218,-0.7918780793206266,60.62846869867799,4.87072501838046,4.110153846166792,345.8,350.0,18,,caution,0.00446129358245973,500.3155714005648,aibn_source_informed_model,,,,,80,,False,False
43.0,,own,999181101,HELGE INGSTAD,-0.8503128411738187,1.9365049861832258,60.67394174976972,4.836093725963162,16.911139896373054,157.88860103626942,157.88860103626942,18,,,,,aibn_source_informed_model,,,,,35,,False,False
43.0,,target,999181102,SOLA TS,0.16812793229127776,-0.7907700530008391,60.62848716578332,4.870715487111014,4.119076923089811,345.8,350.0,18,,caution,0.004431060717481046,499.09882574853475,aibn_source_informed_model,,,,,80,,False,False
44.0,,own,999181101,HELGE INGSTAD,-0.848544535269355,1.9321529402710789,60.67386921567118,4.836153839291551,16.91139896373057,157.8860103626943,157.8860103626943,18,,,,,aibn_source_informed_model,,,,,35,,False,False
44.0,,target,999181102,SOLA TS,0.16784695050222947,-0.7896596237823211,60.62850567293696,4.870705935171775,4.12800000001283,345.8,350.0,18,,caution,0.004400917637358523,497.88270220510424,aibn_source_informed_model,,,,,80,,False,False
45.0,,own,999181101,HELGE INGSTAD,-0.846776005493461,1.92780090765002,60.673796681794165,4.83621396023042,16.91165803108808,157.88341968911917,157.88341968911917,18,,,,,aibn_source_informed_model,,,,,35,,False,False
45.0,,target,999181102,SOLA TS,0.1675653606863273,-0.7885467916650727,60.628524220138914,4.870696362562741,4.136923076935849,345.8,350.0,18,,caution,0.0043708642125370656,496.66719995785917,aibn_source_informed_model,,,,,80,,False,False
46.0,,own,999181101,HELGE INGSTAD,-0.8450072518437234,1.9234488883313965,60.67372414813885,4.836274088779852,16.911917098445596,157.88082901554404,157.88082901554404,18,,,,,aibn_source_informed_model,,,,,35,,False,False
46.0,,target,999181102,SOLA TS,0.16728316284357123,-0.7874315566490937,60.62854280738918,4.870686769283915,4.145846153858868,345.8,350.0,18,,caution,0.004340900313681388,495.452318195796,aibn_source_informed_model,,,,,80,,False,False
47.0,,own,999181101,HELGE INGSTAD,-0.8432382743177295,1.9190968823265562,60.67365161470544,4.836334224939929,16.912176165803107,157.8782383419689,157.8782383419689,18,,,,,aibn_source_informed_model,,,,,35,,False,False
47.0,,target,999181102,SOLA TS,0.1670003569739613,-0.7863139187343843,60.62856143468776,4.8706771553352946,4.154769230781887,345.8,350.0,18,,caution,0.004311025811678971,494.2380561093197,aibn_source_informed_model,,,,,80,,False,False
48.0,,own,999181101,HELGE INGSTAD,-0.8414690729130672,1.914744889646847,60.67357908149411,4.836394368710731,16.912435233160622,157.87564766839378,157.87564766839378,18,,,,,aibn_source_informed_model,,,,,35,,False,False
48.0,,target,999181102,SOLA TS,0.16671694307749746,-0.7851938779209443,60.62858010203465,4.87066752071688,4.163692307704905,345.8,350.0,18,,caution,0.004281240577638296,493.0244128902405,aibn_source_informed_model,,,,,80,,False,False
49.0,,own,999181101,HELGE INGSTAD,-0.8396996476273249,1.9103929103036177,60.67350654850506,4.836454520092341,16.912694300518133,157.87305699481865,157.87305699481865,18,,,,,aibn_source_informed_model,,,,,35,,False,False
49.0,,target,999181102,SOLA TS,0.16643292115417974,-0.7840714342087739,60.62859880942985,4.870657865428673,4.172615384627925,345.8,350.0,18,,caution,0.004251544482886402,491.81138773177094,aibn_source_informed_model,,,,,80,,False,False
50.0,,own,999181101,HELGE INGSTAD,-0.8379299984580917,1.9060409443082162,60.67343401573847,4.83651467908484,16.912953367875648,157.87046632124353,157.87046632124353,18,,,,,aibn_source_informed_model,,,,,35,,False,False
50.0,,target,999181102,SOLA TS,0.16614829120400815,-0.782946587597873,60.628617556873365,4.870648189470673,4.181538461550943,345.8,350.0,18,,caution,0.004221937398968624,490.5989798285216,aibn_source_informed_model,,,,,80,,False,False
51.0,,own,999181101,HELGE INGSTAD,-0.8361601254029571,1.9016889916719917,60.67336148319453,4.836574845688313,16.91321243523316,157.8678756476684,157.8678756476684,18,,,,,aibn_source_informed_model,,,,,35,,False,False
51.0,,target,999181102,SOLA TS,0.16586305322698267,-0.7818193380882416,60.6286363443652,4.870638492842878,4.190461538473962,345.8,350.0,18,,caution,0.00419241919765348,489.3871883765005,aibn_source_informed_model,,,,,80,,False,False
52.0,,own,999181101,HELGE INGSTAD,-0.8343900284595114,1.8973370524062931,60.673288950873435,4.836635019902839,16.91347150259067,157.86528497409327,157.86528497409327,18,,,,,aibn_source_informed_model,,,,,35,,False,False
52.0,,target,999181102,SOLA TS,0.1655772072231033,-0.7806896856798796,60.628655171905336,4.87062877554529,4.199384615396982,345.8,350.0,18,,caution,0.004162989750923729,488.1760125731076,aibn_source_informed_model,,,,,80,,False,False
53.0,,own,999181101,HELGE INGSTAD,-0.8326197076253452,1.8929851265224698,60.673216418775375,4.8366952017285,16.913730569948186,157.86269430051814,157.86269430051814,18,,,,,aibn_source_informed_model,,,,,35,,False,False
53.0,,target,999181102,SOLA TS,0.16529075319237005,-0.7795576303727872,60.62867403949379,4.870619037577909,4.20830769232,345.8,350.0,18,,caution,0.004133648930982244,486.9654516171332,aibn_source_informed_model,,,,,80,,False,False
54.0,,own,999181101,HELGE INGSTAD,-0.8308491628980498,1.8886332140318713,60.67314388690053,4.83675539116538,16.913989637305697,157.86010362694302,157.86010362694302,18,,,,,aibn_source_informed_model,,,,,35,,False,False
54.0,,target,999181102,SOLA TS,0.16500369113478291,-0.7784231721669643,60.62869294713055,4.8706092789407345,4.217230769243019,345.8,350.0,18,,caution,0.004104396610247802,485.7555047087547,aibn_source_informed_model,,,,,80,,False,False
55.0,,own,999181101,HELGE INGSTAD,-0.8290783942752171,1.8842813149458473,60.6730713552491,4.836815588213559,16.914248704663212,157.8575129533679,157.8575129533679,18,,,,,aibn_source_informed_model,,,,,35,,False,False
55.0,,target,999181102,SOLA TS,0.16471602105034192,-0.777286311062411,60.62871189481562,4.870599499633766,4.226153846166038,345.8,350.0,18,,caution,0.004075232661359396,484.5461710495333,aibn_source_informed_model,,,,,80,,False,False
56.0,,own,999181101,HELGE INGSTAD,-0.8273074017544395,1.8799294292757478,60.67299882382126,4.836875792873119,16.914507772020723,157.85492227979276,157.85492227979276,18,,,,,aibn_source_informed_model,,,,,35,,False,False
56.0,,target,999181102,SOLA TS,0.16442774293904702,-0.7761470470591271,60.628730882549014,4.870589699657003,4.235076923089057,345.8,350.0,18,,caution,0.004046156957169637,483.3374498424116,aibn_source_informed_model,,,,,80,,False,False
57.0,,own,999181101,HELGE INGSTAD,-0.8255361853333101,1.8755775570329232,60.67292629261721,4.8369360051441435,16.914766839378238,157.8523316062176,157.8523316062176,18,,,,,aibn_source_informed_model,,,,,35,,False,False
57.0,,target,999181102,SOLA TS,0.16413885680089824,-0.7750053801571127,60.62874991033071,4.870579879010449,4.2440000000120754,345.8,350.0,18,,caution,0.0040171693707500514,482.1293402917093,aibn_source_informed_model,,,,,80,,False,False
58.0,,own,999181101,HELGE INGSTAD,-0.8237647450094223,1.8712256982287239,60.67285376163714,4.836996225026712,16.91502590673575,157.84974093264248,157.84974093264248,18,,,,,aibn_source_informed_model,,,,,35,,False,False
58.0,,target,999181102,SOLA TS,0.16384936263589558,-0.7738613103563678,60.62876897816073,4.870570037694099,4.252923076935095,345.8,350.0,18,,caution,0.003988269775382453,480.9218416031224,aibn_source_informed_model,,,,,80,,False,False
59.0,,own,999181101,HELGE INGSTAD,-0.8219930807803704,1.8668738528745006,60.67278123088124,4.837056452520907,16.915284974093264,157.84715025906735,157.84715025906735,18,,,,,aibn_source_informed_model,,,,,35,,False,False
59.0,,target,999181102,SOLA TS,0.16355926044403904,-0.7727148376568925,60.62878808603905,4.870560175707957,4.261846153858113,345.8,350.0,18,,caution,0.003959458044571001,479.7149529837175,aibn_source_informed_model,,,,,80,,False,False
60.0,,own,999181101,HELGE INGSTAD,-0.8202211926437489,1.8625220209816045,60.672708700349695,4.8371166876268115,16.915544041450776,157.84455958549222,157.84455958549222,18,,,,,aibn_source_informed_model,,,,,35,,False,False
60.0,,target,999181102,SOLA TS,0.1632685502253286,-0.7715659620586867,60.62880723396569,4.870550293052021,4.2707692307811325,345.8,350.0,18,,caution,0.003930734052030145,478.5086736419319,aibn_source_informed_model,,,,,80,,False,False
61.0,,own,999181101,HELGE INGSTAD,-0.8184490805971534,1.8581702025613867,60.672636170042686,4.837176930344507,16.915803108808287,157.8419689119171,157.8419689119171,18,,,,,aibn_source_informed_model,,,,,35,,False,False
