time_sec,timestamp_utc,role,mmsi,name,x_nm,y_nm,lat,lon,sog_kn,cog_deg,heading_deg,message_type,expected_level,computed_level,cpa_nm,tcpa_sec,source,raw_aivdm,rx_signalpower_db,rx_ppm,rx_timestamp_raw
10.0,,target,999510101,CROSS STBD,0.6666666666666666,0.525,-38.04125,144.86410982784636,12.0,270.0,270.0,18,danger,danger,0.0,199.99999999999997,synthetic,,,,
10.0,,target,999510201,SAFE PASS,2.0,1.9777777777777779,-38.017037037037035,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,413.5294117647059,synthetic,,,,
11.0,,own,999510000,OWN SHIP,0.0,0.0275,-38.04954166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
11.0,,target,999510101,CROSS STBD,0.6633333333333333,0.525,-38.04125,144.86403927870714,12.0,270.0,270.0,18,danger,danger,1.1102230246251565e-16,199.0,synthetic,,,,
11.0,,target,999510201,SAFE PASS,2.0,1.9755555555555555,-38.017074074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,412.52941176470586,synthetic,,,,
12.0,,own,999510000,OWN SHIP,0.0,0.03,-38.049499999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
12.0,,target,999510101,CROSS STBD,0.6599999999999999,0.525,-38.04125,144.8639687295679,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,197.99999999999997,synthetic,,,,
12.0,,target,999510201,SAFE PASS,2.0,1.9733333333333334,-38.017111111111106,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,411.5294117647059,synthetic,,,,
13.0,,own,999510000,OWN SHIP,0.0,0.0325,-38.049458333333334,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
13.0,,target,999510101,CROSS STBD,0.6566666666666666,0.525,-38.04125,144.86389818042866,12.0,270.0,270.0,18,danger,danger,0.0,196.99999999999997,synthetic,,,,
13.0,,target,999510201,SAFE PASS,2.0,1.971111111111111,-38.017148148148145,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,410.52941176470586,synthetic,,,,
14.0,,own,999510000,OWN SHIP,0.0,0.035,-38.049416666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
14.0,,target,999510101,CROSS STBD,0.6533333333333333,0.525,-38.04125,144.86382763128944,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,195.99999999999997,synthetic,,,,
14.0,,target,999510201,SAFE PASS,2.0,1.968888888888889,-38.017185185185184,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,409.52941176470586,synthetic,,,,
15.0,,own,999510000,OWN SHIP,0.0,0.0375,-38.049375,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
15.0,,target,999510101,CROSS STBD,0.6499999999999999,0.525,-38.04125,144.86375708215022,12.0,270.0,270.0,18,danger,danger,0.0,194.99999999999997,synthetic,,,,
15.0,,target,999510201,SAFE PASS,2.0,1.9666666666666666,-38.017222222222216,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,408.52941176470586,synthetic,,,,
16.0,,own,999510000,OWN SHIP,0.0,0.04,-38.04933333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
16.0,,target,999510101,CROSS STBD,0.6466666666666666,0.525,-38.04125,144.86368653301096,12.0,270.0,270.0,18,danger,danger,0.0,193.99999999999997,synthetic,,,,
16.0,,target,999510201,SAFE PASS,2.0,1.9644444444444444,-38.017259259259255,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,407.5294117647058,synthetic,,,,
17.0,,own,999510000,OWN SHIP,0.0,0.0425,-38.04929166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
17.0,,target,999510101,CROSS STBD,0.6433333333333333,0.525,-38.04125,144.86361598387174,12.0,270.0,270.0,18,danger,danger,0.0,192.99999999999997,synthetic,,,,
17.0,,target,999510201,SAFE PASS,2.0,1.9622222222222223,-38.017296296296294,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,406.52941176470586,synthetic,,,,
18.0,,own,999510000,OWN SHIP,0.0,0.045,-38.04925,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
18.0,,target,999510101,CROSS STBD,0.6399999999999999,0.525,-38.04125,144.86354543473252,12.0,270.0,270.0,18,danger,danger,1.1102230246251565e-16,191.99999999999994,synthetic,,,,
18.0,,target,999510201,SAFE PASS,2.0,1.96,-38.01733333333333,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,405.52941176470586,synthetic,,,,
19.0,,own,999510000,OWN SHIP,0.0,0.0475,-38.04920833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
19.0,,target,999510101,CROSS STBD,0.6366666666666666,0.525,-38.04125,144.86347488559326,12.0,270.0,270.0,18,danger,danger,0.0,190.99999999999997,synthetic,,,,
19.0,,target,999510201,SAFE PASS,2.0,1.9577777777777778,-38.017370370370365,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,404.52941176470586,synthetic,,,,
20.0,,own,999510000,OWN SHIP,0.0,0.05,-38.049166666666665,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
20.0,,target,999510101,CROSS STBD,0.6333333333333333,0.525,-38.04125,144.86340433645404,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,190.0,synthetic,,,,
20.0,,target,999510201,SAFE PASS,2.0,1.9555555555555555,-38.017407407407404,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,403.52941176470586,synthetic,,,,
21.0,,own,999510000,OWN SHIP,0.0,0.0525,-38.049125,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
21.0,,target,999510101,CROSS STBD,0.6299999999999999,0.525,-38.04125,144.86333378731482,12.0,270.0,270.0,18,danger,danger,0.0,188.99999999999997,synthetic,,,,
21.0,,target,999510201,SAFE PASS,2.0,1.9533333333333334,-38.01744444444444,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,402.5294117647059,synthetic,,,,
22.0,,own,999510000,OWN SHIP,0.0,0.055,-38.04908333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
22.0,,target,999510101,CROSS STBD,0.6266666666666666,0.525,-38.04125,144.8632632381756,12.0,270.0,270.0,18,danger,danger,0.0,187.99999999999997,synthetic,,,,
22.0,,target,999510201,SAFE PASS,2.0,1.951111111111111,-38.017481481481475,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,401.52941176470586,synthetic,,,,
23.0,,own,999510000,OWN SHIP,0.0,0.0575,-38.04904166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
23.0,,target,999510101,CROSS STBD,0.6233333333333333,0.525,-38.04125,144.86319268903634,12.0,270.0,270.0,18,danger,danger,0.0,186.99999999999997,synthetic,,,,
23.0,,target,999510201,SAFE PASS,2.0,1.948888888888889,-38.017518518518514,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,400.52941176470586,synthetic,,,,
24.0,,own,999510000,OWN SHIP,0.0,0.06,-38.049,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
24.0,,target,999510101,CROSS STBD,0.62,0.525,-38.04125,144.86312213989711,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,186.0,synthetic,,,,
24.0,,target,999510201,SAFE PASS,2.0,1.9466666666666668,-38.01755555555555,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,399.52941176470586,synthetic,,,,
25.0,,own,999510000,OWN SHIP,0.0,0.0625,-38.04895833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
25.0,,target,999510101,CROSS STBD,0.6166666666666666,0.525,-38.04125,144.8630515907579,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,184.99999999999994,synthetic,,,,
25.0,,target,999510201,SAFE PASS,2.0,1.9444444444444444,-38.01759259259259,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,398.52941176470586,synthetic,,,,
26.0,,own,999510000,OWN SHIP,0.0,0.065,-38.04891666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
26.0,,target,999510101,CROSS STBD,0.6133333333333333,0.525,-38.04125,144.86298104161864,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,183.99999999999994,synthetic,,,,
26.0,,target,999510201,SAFE PASS,2.0,1.9422222222222223,-38.017629629629624,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,397.5294117647059,synthetic,,,,
27.0,,own,999510000,OWN SHIP,0.0,0.0675,-38.048874999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
27.0,,target,999510101,CROSS STBD,0.61,0.525,-38.04125,144.86291049247941,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,183.0,synthetic,,,,
27.0,,target,999510201,SAFE PASS,2.0,1.94,-38.01766666666666,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,396.52941176470586,synthetic,,,,
28.0,,own,999510000,OWN SHIP,0.0,0.07,-38.04883333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
28.0,,target,999510101,CROSS STBD,0.6066666666666666,0.525,-38.04125,144.8628399433402,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,182.0,synthetic,,,,
28.0,,target,999510201,SAFE PASS,2.0,1.9377777777777778,-38.0177037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,395.52941176470586,synthetic,,,,
29.0,,own,999510000,OWN SHIP,0.0,0.0725,-38.048791666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
29.0,,target,999510101,CROSS STBD,0.6033333333333333,0.525,-38.04125,144.86276939420097,12.0,270.0,270.0,18,danger,danger,0.0,180.99999999999997,synthetic,,,,
29.0,,target,999510201,SAFE PASS,2.0,1.9355555555555555,-38.017740740740734,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,394.52941176470586,synthetic,,,,
30.0,,own,999510000,OWN SHIP,0.0,0.075,-38.04875,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
30.0,,target,999510101,CROSS STBD,0.6,0.525,-38.04125,144.86269884506171,12.0,270.0,270.0,18,danger,danger,0.0,179.99999999999997,synthetic,,,,
30.0,,target,999510201,SAFE PASS,2.0,1.9333333333333333,-38.01777777777777,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,393.5294117647059,synthetic,,,,
31.0,,own,999510000,OWN SHIP,0.0,0.0775,-38.04870833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
31.0,,target,999510101,CROSS STBD,0.5966666666666666,0.525,-38.04125,144.8626282959225,12.0,270.0,270.0,18,danger,danger,0.0,178.99999999999997,synthetic,,,,
31.0,,target,999510201,SAFE PASS,2.0,1.931111111111111,-38.01781481481481,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,392.5294117647059,synthetic,,,,
32.0,,own,999510000,OWN SHIP,0.0,0.08,-38.04866666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
32.0,,target,999510101,CROSS STBD,0.5933333333333333,0.525,-38.04125,144.86255774678327,12.0,270.0,270.0,18,danger,danger,0.0,177.99999999999997,synthetic,,,,
32.0,,target,999510201,SAFE PASS,2.0,1.9288888888888889,-38.01785185185185,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,391.52941176470586,synthetic,,,,
33.0,,own,999510000,OWN SHIP,0.0,0.0825,-38.048624999999994,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
33.0,,target,999510101,CROSS STBD,0.59,0.525,-38.04125,144.86248719764401,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,176.99999999999994,synthetic,,,,
33.0,,target,999510201,SAFE PASS,2.0,1.9266666666666667,-38.01788888888888,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,390.52941176470586,synthetic,,,,
34.0,,own,999510000,OWN SHIP,0.0,0.085,-38.04858333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
34.0,,target,999510101,CROSS STBD,0.5866666666666667,0.525,-38.04125,144.8624166485048,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,176.0,synthetic,,,,
34.0,,target,999510201,SAFE PASS,2.0,1.9244444444444444,-38.01792592592592,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,389.52941176470586,synthetic,,,,
35.0,,own,999510000,OWN SHIP,0.0,0.08750000000000001,-38.048541666666665,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
35.0,,target,999510101,CROSS STBD,0.5833333333333333,0.525,-38.04125,144.86234609936557,12.0,270.0,270.0,18,danger,danger,0.0,174.99999999999997,synthetic,,,,
35.0,,target,999510201,SAFE PASS,2.0,1.9222222222222223,-38.01796296296296,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,388.5294117647059,synthetic,,,,
36.0,,own,999510000,OWN SHIP,0.0,0.09,-38.0485,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
36.0,,target,999510101,CROSS STBD,0.58,0.525,-38.04125,144.86227555022634,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,174.0,synthetic,,,,
36.0,,target,999510201,SAFE PASS,2.0,1.92,-38.018,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,387.5294117647058,synthetic,,,,
37.0,,own,999510000,OWN SHIP,0.0,0.0925,-38.04845833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
37.0,,target,999510101,CROSS STBD,0.5766666666666667,0.525,-38.04125,144.8622050010871,12.0,270.0,270.0,18,danger,danger,0.0,172.99999999999997,synthetic,,,,
37.0,,target,999510201,SAFE PASS,2.0,1.9177777777777778,-38.01803703703703,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,386.52941176470586,synthetic,,,,
38.0,,own,999510000,OWN SHIP,0.0,0.095,-38.04841666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
38.0,,target,999510101,CROSS STBD,0.5733333333333333,0.525,-38.04125,144.86213445194787,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,171.99999999999997,synthetic,,,,
38.0,,target,999510201,SAFE PASS,2.0,1.9155555555555555,-38.01807407407407,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,385.52941176470586,synthetic,,,,
39.0,,own,999510000,OWN SHIP,0.0,0.0975,-38.048375,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
39.0,,target,999510101,CROSS STBD,0.57,0.525,-38.04125,144.86206390280864,12.0,270.0,270.0,18,danger,danger,0.0,170.99999999999997,synthetic,,,,
39.0,,target,999510201,SAFE PASS,2.0,1.9133333333333333,-38.01811111111111,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,384.5294117647059,synthetic,,,,
40.0,,own,999510000,OWN SHIP,0.0,0.1,-38.04833333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
40.0,,target,999510101,CROSS STBD,0.5666666666666667,0.525,-38.04125,144.86199335366942,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,170.0,synthetic,,,,
40.0,,target,999510201,SAFE PASS,2.0,1.9111111111111112,-38.01814814814814,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,383.5294117647059,synthetic,,,,
41.0,,own,999510000,OWN SHIP,0.0,0.10250000000000001,-38.048291666666664,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
41.0,,target,999510101,CROSS STBD,0.5633333333333332,0.525,-38.04125,144.86192280453017,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,168.99999999999994,synthetic,,,,
41.0,,target,999510201,SAFE PASS,2.0,1.9088888888888889,-38.01818518518518,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,382.52941176470586,synthetic,,,,
42.0,,own,999510000,OWN SHIP,0.0,0.105,-38.048249999999996,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
42.0,,target,999510101,CROSS STBD,0.5599999999999999,0.525,-38.04125,144.86185225539094,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,168.0,synthetic,,,,
42.0,,target,999510201,SAFE PASS,2.0,1.9066666666666667,-38.01822222222222,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,381.52941176470586,synthetic,,,,
43.0,,own,999510000,OWN SHIP,0.0,0.1075,-38.04820833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
43.0,,target,999510101,CROSS STBD,0.5566666666666666,0.525,-38.04125,144.86178170625172,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,167.0,synthetic,,,,
43.0,,target,999510201,SAFE PASS,2.0,1.9044444444444444,-38.01825925925926,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,380.52941176470586,synthetic,,,,
44.0,,own,999510000,OWN SHIP,0.0,0.11,-38.04816666666667,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
44.0,,target,999510101,CROSS STBD,0.5533333333333332,0.525,-38.04125,144.86171115711247,12.0,270.0,270.0,18,danger,danger,0.0,165.99999999999997,synthetic,,,,
44.0,,target,999510201,SAFE PASS,2.0,1.9022222222222223,-38.01829629629629,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,379.5294117647058,synthetic,,,,
45.0,,own,999510000,OWN SHIP,0.0,0.1125,-38.048125,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
45.0,,target,999510101,CROSS STBD,0.5499999999999999,0.525,-38.04125,144.86164060797324,12.0,270.0,270.0,18,danger,danger,0.0,164.99999999999997,synthetic,,,,
45.0,,target,999510201,SAFE PASS,2.0,1.9,-38.01833333333333,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,378.5294117647058,synthetic,,,,
46.0,,own,999510000,OWN SHIP,0.0,0.115,-38.04808333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
46.0,,target,999510101,CROSS STBD,0.5466666666666666,0.525,-38.04125,144.86157005883402,12.0,270.0,270.0,18,danger,danger,0.0,163.99999999999997,synthetic,,,,
46.0,,target,999510201,SAFE PASS,2.0,1.8977777777777778,-38.01837037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,377.52941176470586,synthetic,,,,
47.0,,own,999510000,OWN SHIP,0.0,0.11750000000000001,-38.04804166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
47.0,,target,999510101,CROSS STBD,0.5433333333333332,0.525,-38.04125,144.8614995096948,12.0,270.0,270.0,18,danger,danger,0.0,162.99999999999997,synthetic,,,,
47.0,,target,999510201,SAFE PASS,2.0,1.8955555555555557,-38.0184074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,376.5294117647059,synthetic,,,,
48.0,,own,999510000,OWN SHIP,0.0,0.12,-38.047999999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
48.0,,target,999510101,CROSS STBD,0.5399999999999999,0.525,-38.04125,144.86142896055554,12.0,270.0,270.0,18,danger,danger,0.0,161.99999999999997,synthetic,,,,
48.0,,target,999510201,SAFE PASS,2.0,1.8933333333333333,-38.01844444444444,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,375.5294117647059,synthetic,,,,
49.0,,own,999510000,OWN SHIP,0.0,0.1225,-38.047958333333334,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
49.0,,target,999510101,CROSS STBD,0.5366666666666666,0.525,-38.04125,144.86135841141632,12.0,270.0,270.0,18,danger,danger,0.0,160.99999999999997,synthetic,,,,
49.0,,target,999510201,SAFE PASS,2.0,1.8911111111111112,-38.01848148148148,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,374.5294117647059,synthetic,,,,
50.0,,own,999510000,OWN SHIP,0.0,0.125,-38.047916666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
50.0,,target,999510101,CROSS STBD,0.5333333333333332,0.525,-38.04125,144.8612878622771,12.0,270.0,270.0,18,danger,danger,1.1102230246251565e-16,159.99999999999994,synthetic,,,,
50.0,,target,999510201,SAFE PASS,2.0,1.8888888888888888,-38.01851851851852,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,373.52941176470586,synthetic,,,,
51.0,,own,999510000,OWN SHIP,0.0,0.1275,-38.047875,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
51.0,,target,999510101,CROSS STBD,0.5299999999999999,0.525,-38.04125,144.86121731313784,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,159.0,synthetic,,,,
51.0,,target,999510201,SAFE PASS,2.0,1.8866666666666667,-38.01855555555555,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,372.52941176470586,synthetic,,,,
52.0,,own,999510000,OWN SHIP,0.0,0.13,-38.04783333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
52.0,,target,999510101,CROSS STBD,0.5266666666666666,0.525,-38.04125,144.86114676399862,12.0,270.0,270.0,18,danger,danger,1.2412670766236366e-16,158.0,synthetic,,,,
52.0,,target,999510201,SAFE PASS,2.0,1.8844444444444444,-38.01859259259259,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,371.52941176470586,synthetic,,,,
53.0,,own,999510000,OWN SHIP,0.0,0.1325,-38.04779166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
53.0,,target,999510101,CROSS STBD,0.5233333333333333,0.525,-38.04125,144.8610762148594,12.0,270.0,270.0,18,danger,danger,0.0,156.99999999999997,synthetic,,,,
53.0,,target,999510201,SAFE PASS,2.0,1.8822222222222222,-38.01862962962963,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,370.52941176470586,synthetic,,,,
54.0,,own,999510000,OWN SHIP,0.0,0.135,-38.04775,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
54.0,,target,999510101,CROSS STBD,0.5199999999999999,0.525,-38.04125,144.86100566572017,12.0,270.0,270.0,18,danger,danger,0.0,155.99999999999997,synthetic,,,,
54.0,,target,999510201,SAFE PASS,2.0,1.88,-38.01866666666666,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,369.5294117647058,synthetic,,,,
55.0,,own,999510000,OWN SHIP,0.0,0.1375,-38.04770833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
55.0,,target,999510101,CROSS STBD,0.5166666666666666,0.525,-38.04125,144.86093511658092,12.0,270.0,270.0,18,danger,danger,0.0,154.99999999999997,synthetic,,,,
55.0,,target,999510201,SAFE PASS,2.0,1.8777777777777778,-38.0187037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,368.52941176470586,synthetic,,,,
